author_year,outcome_category,plain_language_outcome,plain_language_exposure,age_group,original_effect_size_metric,original_effect_size,original_cilb,original_ciub,original_k,original_n,original_i2,converted_r,converted_cilb,converted_ciub,reanalysis_estimate,reanalysis_cilb,reanalysis_ciub,reanalysis_cilb999,reanalysis_ciub999,reanalysis_k,reanalysis_n,reanalysis_i2,reanalysis_eggers_p,reanalysis_eggers_cilb,reanalysis_eggers_ciub,reanalysis_tes_obser,reanalysis_tes_expect,reanalysis_tes_ratio,reanalysis_tes_p,reanalysis_tes_power,reanalysis_tes_theta
"Chauhan, 2017",education,Learning: General,Screen use: General (in schools),Children,d,0.469,0.35,0.588,NA,4581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chauhan, 2017",education,Learning: General,Screen use: General (in schools),Children,d,0.727,0.536,0.918,NA,2861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chauhan, 2017",education,Learning: General,Screen use: General (in schools),Children,d,0.435,0.19,0.68,NA,1235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chauhan, 2017",education,Learning: General,Screen use: General (in schools),Children,d,0.273,0.023,0.522,NA,1068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chauhan, 2017",education,Learning: General,Screen use: General (in schools),Children,d,0.598,-0.537,1.733,NA,366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chauhan, 2017",education,Learning: General,Screen use: General (in schools),Children,d,0.565,0.467,0.664,NA,19418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chauhan, 2017",education,Learning: General,Screen use: General (in schools),Children,d,0.488,0.347,0.629,NA,12678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cho, 2018",education,Learning: Second language,Screen use: General (mobile phone for language learning),Children,d,0.52,0.2,0.84,7,1192,NA,0.25163385176495073,0.09950371902099893,0.3872324843550917,0.25530872176474717,0.1274242436651578,0.38319319986433653,0.04060717773186551,0.47001026579762883,7,1192,79.17252225629223,NA,NA,NA,5,4.792971624611977,1.0431941583640783,0.6141027318361891,0.811; 0.833; 0.573; 0.46; 0.602; 0.858; 0.656,0.25530872176474717
"Cho, 2018",education,Learning: Second language,Screen use: General (mobile phone for language learning),Adolescents,d,0.37,-0.14,1.41,3,201,NA,0.18191319961098118,-0.06982912769991387,0.5762017732463687,0.19873637709426473,-0.12973740055328653,0.527210154741816,-0.35272872862656135,0.7502014828150908,3,201,83.10346627006439,NA,NA,NA,2,1.5574982564053335,1.2841105868175733,0.528783826703153,0.502; 0.629; 0.426,0.19873637709426473
"Garzón, 2019",education,Learning: General,Intervention: Augmented reality (in schools),Children,d,0.65,NA,NA,9,596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Garzón, 2019",education,Learning: General,Intervention: Augmented reality (in schools),Adolescents,d,0.6,NA,NA,5,562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Garzón, 2019",education,Learning: General,Intervention: Augmented reality (in schools),Adolescents,d,0.7,NA,NA,5,723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Scherer, 2020",education,Learning: Programming skills,Intervention: Education (programming),Children,d,0.9902,0.3127,1.6676,5,317,NA,0.44369713294921137,0.15447332461784596,0.6403959025378865,0.43000088041252094,0.21459293667665502,0.6454088241483869,0.06835872645992941,0.7916430343651124,6,317,85.88325276490396,NA,NA,NA,5,4.753230887948767,1.0519160793717985,0.6358317681041639,0.697; 0.909; 0.685; 0.819; 0.826; 0.817,0.43000088041252094
"Scherer, 2020",education,Learning: Programming skills,Intervention: Education (programming),Adolescents,d,0.6483,-0.0767,1.3733,4,767,NA,0.3083546473145956,-0.03832182996498526,0.5660529123298363,0.31900477928489546,0.12112570093236932,0.5168838576374216,-0.013208670583555404,0.6512182291533464,4,767,87.01199390319424,NA,NA,NA,2,2.8935133894704848,0.691201225222601,0.9625523485005637,0.416; 0.911; 0.918; 0.649,0.31900477928489546
"Clinton, 2019",education,Literacy: Reading performance,Screen use: Reading (vs paper),Mixed,d,-0.18,-0.7,0.33,7,760,NA,-0.08963769949589058,-0.33035042472810605,0.16279878299320225,-0.114071281000041,-0.2610118826895928,0.032869320689510775,-0.3607655986583521,0.13262303665827013,9,760,76.18990821013847,NA,NA,NA,1,3.3643976891278196,0.2972300222507994,0.9880185924839828,0.162; 0.153; 0.55; 0.371; 0.367; 0.375; 0.357; 0.545; 0.484,-0.114071281000041
"Wouters, 2013",education,Learning: Motivation,Video games: Educational,Children,d,0.15,-0.3,0.6,4,796,NA,NA,NA,NA,0.10448045551037921,9.653341923665792e-4,0.20799557682839184,-0.06930808167566527,0.2782689926964237,11,796,37.86381933317332,0.017267571341063735,-0.20986707538308202,0.05574257228431018,1,2.1047566539048894,0.4751143074638729,0.9205231305614939,0.116; 0.12; 0.085; 0.082; 0.081; 0.421; 0.422; 0.423; 0.119; 0.13; 0.106,0.10448045551037921
"Wouters, 2013",education,Learning: Motivation,Video games: Educational,Children,d,0.32,-0.15,0.79,8,1183,NA,0.15799050110667284,-0.07478994824163424,0.3673782850838043,0.16394384472918258,0.01717535657934216,0.310712332879023,-0.08246151649536795,0.41034920595373314,10,1183,84.8365439034996,0.7277734530277492,-0.2862241440611712,0.7977434817878397,5,5.088495067509302,0.9826087936933742,0.648726033299409,0.501; 0.654; 0.477; 0.367; 0.388; 0.733; 0.403; 0.436; 0.631; 0.497,0.16394384472918258
"Powers, 2013",psychology,Cognition: Information processing,Video games: General,Mixed,d,0.19,0.11,0.28,9,4971,NA,0.09457419252642066,0.05491700075713547,0.13864784453440623,0.10552928757183634,0.05758339445678756,0.15347518068688512,0.02503431715157907,0.1860242579920936,56,5189,65.50358725114299,0.47331501365887224,-0.001828216630175794,0.3280227099932484,15,16.657373329276236,0.9005021202014298,0.6859787855324173,0.219; 0.224; 0.175; 0.161; 0.264; 0.181; 0.246; 0.169; 0.155; 0.219; 0.165; 0.189; 0.408; 0.413; 0.44; 0.39; 0.573; 0.386; 0.397; 0.385; 0.353; 0.354; 0.347; 0.21; 0.256; 0.232; 0.275; 0.26; 0.255; 0.226; 0.258; 0.215; 0.261; 0.219; 0.262; 0.209; 0.257; 0.228; 0.264; 0.215; 0.219; 0.295; 0.272; 0.241; 0.219; 0.275; 0.264; 0.583; 0.544; 0.34; 0.597; 0.624; 0.46; 0.349; 0.177; 0.283,0.10552928757183634
"Powers, 2013",psychology,Cognition: Information processing,Video games: General,Mixed,d,0.4,0.17,0.64,7,1080,NA,NA,NA,NA,0.18873791748920052,0.08550849044641835,0.2919673445319827,0.01542902414207109,0.36204681083632995,29,1230,76.29855319299534,0.05631305334539744,0.16497709777783842,1.4711951732930773,16,12.518167264866923,1.2781423719193363,0.09588336800415571,0.518; 0.496; 0.39; 0.41; 0.371; 0.375; 0.372; 0.369; 0.39; 0.359; 0.424; 0.434; 0.363; 0.31; 0.528; 0.507; 0.492; 0.443; 0.477; 0.374; 0.415; 0.373; 0.525; 0.424; 0.541; 0.44; 0.472; 0.445; 0.482,0.18873791748920052
"Mei, 2018",health behaviour,Sleep: Duration,Screen use: General (excessive),Adolescents,d,-0.25,-0.37,-0.12,8,7634,81,-0.12403473458920847,-0.18191319961098118,-0.059892290727946725,-0.12110639467459822,-0.1730597143136854,-0.06915307503551105,-0.20832931734594365,-0.033883472003252785,8,7634,79.39513114495716,NA,NA,NA,6,5.908612068785377,1.0154669032508357,0.651198020524751,0.729; 0.755; 0.641; 0.883; 0.731; 0.89; 0.692; 0.587,-0.12110639467459822
"Mei, 2018",health behaviour,Sleep: Duration,Screen use: General (excessive),Adolescents,d,-0.3,-0.39,-0.2,3,1797,0,NA,NA,NA,-0.1475437003138214,-0.19280327064707675,-0.10228412998056609,-0.223528681268644,-0.07155871935899884,3,1797,0,NA,NA,NA,3,2.8262884095880505,1.0614627968690815,0.8329148965294025,0.968; 0.983; 0.876,-0.1475437003138214
"Mei, 2018",health behaviour,Sleep: Duration,Screen use: General (excessive),Adolescents,d,-0.22,-0.41,-0.02,5,5837,87,NA,NA,NA,-0.10643105527799326,-0.18445439867400426,-0.02840771188198228,-0.23742218529367803,0.024560074737691506,5,5837,87.5567801943827,NA,NA,NA,3,3.4403953456446383,0.8719928085584245,0.829003865711601,0.814; 0.656; 0.824; 0.62; 0.527,-0.10643105527799326
"Mei, 2018",health behaviour,Sleep: Time to fall asleep,Screen use: General (excessive),Adolescents,d,0.16,-0.02,0.34,3,1836,66,0.07974522228289,-0.009999500037496877,0.16759549393386897,0.08417335204613065,1.980925556410995e-4,0.1681486115366202,-0.05681027740676932,0.22515698149903063,3,1836,70.08913579160685,NA,NA,NA,2,1.6128999672885591,1.2400025051536168,0.5568625990832622,0.569; 0.463; 0.581,0.08417335204613065
"Mei, 2018",health behaviour,Sleep: Problems,Screen use: General (excessive),Adolescents,or,1.33,1.24,1.43,22,253190,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Garzón, 2019",education,Learning: General,Intervention: Augmented reality (in schools),Children,d,0.69,0.61,0.76,19,1207,93.8,0.3261363455467632,0.2917324851863718,0.3552177606235726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Garzón, 2019",education,Learning: General,Intervention: Augmented reality (in schools),Adolescents,d,0.59,0.52,0.67,13,1052,96.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Garzón, 2019",education,Learning: General,Intervention: Augmented reality (in schools),Adolescents,d,0.56,0.46,0.65,12,1053,96.53,0.2696299255199709,0.22414769292142694,0.30908607233755814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Merchant, 2014",education,Learning: General,Video games: Virtual reality (Educational),Mixed,d,0.51,0.25,0.77,13,3081,89.43,0.24709290725239563,0.12403473458920847,0.35929173774214684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Merchant, 2014",education,Learning: General,Screen use: Virtual reality simulations (Educational),Mixed,d,0.41,0.18,0.64,29,2553,85.1,0.20082362021561567,0.08963769949589058,0.30477572710378376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Merchant, 2014",education,Learning: General,Screen use: Virtual reality worlds (Educational),Mixed,d,0.36,0.29,0.44,25,2798,78.64,0.17715299831526515,0.14349931046699432,0.21486178267511977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mori, 2019",psychology,Risky behavior: Sexual activity,Screen use: Sexting,Adolescents,or,3.66,2.71,4.92,16,35467,96.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mori, 2019",psychology,Risky behavior: Sexual activity (multiple partners),Screen use: Sexting,Adolescents,or,5.37,2.72,12.67,5,6466,96.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mori, 2019",psychology,Risky behavior: Sexual activity (contraception use),Screen use: Sexting,Adolescents,or,2.16,1.08,4.32,6,7388,90.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mori, 2019",health behaviour,Risky behavior: Delinquency,Screen use: Sexting,Adolescents,or,2.5,1.29,4.86,3,3024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mori, 2019",psychology,Psychological health: Internalizing,Screen use: Sexting,Adolescents,or,1.79,1.41,2.28,7,29559,91.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mori, 2019",health behaviour,Risky behavior: Alcohol consumption,Screen use: Sexting,Adolescents,or,3.78,3.11,4.59,8,31255,89.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mori, 2019",health behaviour,Risky behavior: Drug use,Screen use: Sexting,Adolescents,or,3.48,2.24,5.4,5,8487,82.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mori, 2019",health behaviour,Risky behavior: Smoking,Screen use: Sexting,Adolescents,or,2.66,1.88,3.76,4,10356,84.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tokac, 2019",education,Numeracy: Mathematics,Video games: Educational,Mixed,d,0.13,0.02,0.24,24,3866,NA,0.06486312108268012,0.009999500037496877,0.11914522061843064,0.05675404533071181,-0.002214105573564336,0.11572219623498795,-0.04224587425337342,0.15575396491479704,39,6557,83.60544819632338,0.5590420397325055,-0.1052819712094048,0.34961604163534404,21,16.724355578323653,1.2556537620629153,0.08327294194461166,0.617; 0.438; 0.459; 0.484; 0.467; 0.44; 0.449; 0.357; 0.46; 0.462; 0.458; 0.436; 0.457; 0.441; 0.501; 0.44; 0.45; 0.301; 0.315; 0.601; 0.446; 0.437; 0.464; 0.436; 0.585; 0.436; 0.444; 0.274; 0.241; 0.243; 0.444; 0.445; 0.195; 0.249; 0.439; 0.447; 0.502; 0.533; 0.429,0.05675404533071181
"Wouters, 2013",education,Learning: General,Video games: Educational (with instructional support),Children,d,0.19,0.04,0.57,4,697,NA,0.09457419252642066,0.01999600119960014,0.27408597963793463,0.15115482481846057,0.05445181147403229,0.24785783816288887,-0.011197061713950296,0.31350671135087144,16,1287,66.58236698954941,0.19304161658066366,0.03312207738436401,0.676117916081862,3,5.756460600866933,0.5211535712670725,0.9674335236248734,0.271; 0.294; 0.333; 0.317; 0.489; 0.356; 0.436; 0.325; 0.28; 0.317; 0.206; 0.253; 0.188; 0.623; 0.637; 0.43,0.15115482481846057
"Wouters, 2013",education,Learning: General,Video games: Educational (with instructional support),Adolescents,d,0.18,-0.1,0.52,3,210,NA,0.08963769949589058,-0.04993761694389223,0.25163385176495073,0.06607639372862978,-0.07187623569180976,0.20402902314906932,-0.1655282777694933,0.29768106522675286,13,471,60.742954096144224,0.3318450010501367,-2.049707137361154,0.7851807545466721,3,3.04450404514466,0.9853821691530893,0.6181784109807793,0.169; 0.206; 0.231; 0.224; 0.26; 0.236; 0.234; 0.235; 0.247; 0.221; 0.271; 0.226; 0.284,0.06607639372862978
"Yin, 2019",psychology,Psychological health: Positive mental health,Social Media: General,Mixed,r,0.005,-0.119,0.129,NA,6617,NA,0.005,-0.119,0.129,-1.355689557292622e-5,-0.08347233392225692,0.08344522013111105,-0.14013007890828294,0.1401029651171371,7,6617,89.7596255646547,NA,NA,NA,3,3.2105924789569333,0.9344069730626943,0.7239873116222476,0.642; 0.639; 0.153; 0.159; 0.655; 0.533; 0.431,-1.355689557292622e-5
"Yin, 2019",psychology,Psychological health: General,Social Media: General,Mixed,r,0.081,0.006,0.155,NA,5522,NA,0.081,0.006,0.155,0.0806743963668428,0.008278214401595513,0.1530705783320901,-0.04086945540475047,0.20221824813843609,12,5522,85.03602163553703,0.4302399487163493,-0.042706510432448413,0.34937497462568334,5,5.8223482266986295,0.8587600406777945,0.7877051063804947,0.587; 0.547; 0.567; 0.536; 0.238; 0.235; 0.435; 0.757; 0.603; 0.347; 0.485; 0.486,0.0806743963668428
