Review ID,Effect Size ID,Study-Level Available?,Value,Value - CI lower bound,Value - CI upper bound,p-value,Statistical Test,k (number of effects informing this test),Combined N,Exposure - Author Description,Plain Language - Exposure,Outcome - Author Description,Outcome Level 1,Outcome Level 2,Outcome Level 3,Outcome Plain Language Descriptor,Benefit or Risk?,Moderator Level Recoded,Moderator Category Recoded,Use Moderator,I2 calculated,Value_raw_SE,Value_raw_SD
53145,53145_008,FALSE,0.24,0.14,0.35,-999,Hedge's g,15,1212,Computer-based executive functioning training,Computer use: Executive functioning training,Executive functioning,psychology,psychology_cognition,psychology_cognition_cognitive function,Cognition: Executive functioning,Benefit,Game-based,Training Type,TRUE,-999,,
53145,53145_009,FALSE,0.47,0.3,0.63,-999,Hedge's g,18,1095,Computer-based executive functioning training,Computer use: Executive functioning training,Executive functioning,psychology,psychology_cognition,psychology_cognition_cognitive function,Cognition: Executive functioning,Benefit,Typically developing,Clinical risk status,TRUE,-999,,
53145,53145_010,FALSE,0.23,0.13,0.33,-999,Hedge's g,16,1545,Computer-based executive functioning training,Computer use: Executive functioning training,Executive functioning,psychology,psychology_cognition,psychology_cognition_cognitive function,Cognition: Executive functioning,Benefit,Atypically developing,Clinical risk status,TRUE,-999,,
53145,53145_011,FALSE,0.27,0.2,0.34,-999,Hedge's g,28,2272,Computer-based executive functioning training,Computer use: Executive functioning training,Executive functioning,psychology,psychology_cognition,psychology_cognition_cognitive function,Cognition: Executive functioning,Benefit,Near,Transfer effect,TRUE,-999,,
53145,53145_012,FALSE,0.18,0.1,0.26,-999,Hedge's g,17,1098,Computer-based executive functioning training,Computer use: Executive functioning training,Executive functioning,psychology,psychology_cognition,psychology_cognition_cognitive function,Cognition: Executive functioning,Benefit,Far,Transfer effect,TRUE,-999,,
53160,53160_001,TRUE,0.12,0.04,0.2,-999,Fisher's Z,12,93740,Social media use,Social Media: General,Depressive symptoms,psychology,psychology_affect,psychology_affect_depression,Psychological health: Depression,Risk,Overall,Overall,TRUE,97.38,,
53832,53832_001,TRUE,0.51,0.03,0.98,0.03,Hedge's g,34,-999,Serious games,Video games: Health promoting content,Mental health and health behavior,health behaviour,health behaviour_general,health behaviour_general,Healthy behavior: General,Benefit,Overall,Overall,TRUE,98.45,,
53832,53832_002,FALSE,0.57,0.32,0.82,-999,Hedge's g,5,-999,Serious games,Video games: Health promoting content,Mental health and health behavior,health behaviour,health behaviour_general,health behaviour_general,Healthy behavior: General,Benefit,Healthy particpants,Pathology,TRUE,-999,,
53940,53940_001,TRUE,-999,-999,-999,-999,Correlation,28,232501,Screen time,Screen use: General,Mental health symptoms,psychology,psychology_affect,psychology_affect_general,Psychological health: General,Risk,Overall,Overall,TRUE,-999,,
53940,53940_002,TRUE,-999,-999,-999,-999,Correlation,3,3754,Screen time,Screen use: General,Mental health symptoms,psychology,psychology_affect,psychology_affect_general,Psychological health: General,Risk,Asian,Ethnicity,TRUE,-999,,
53940,53940_003,TRUE,-999,-999,-999,-999,Correlation,24,228377,Screen time,Screen use: General,Mental health symptoms,psychology,psychology_affect,psychology_affect_general,Psychological health: General,Risk,Caucasian,Ethnicity,TRUE,-999,,
53940,53940_004,TRUE,-999,-999,-999,-999,Correlation,18,220282,Screen time,Screen use: General,Mental health symptoms,psychology,psychology_affect,psychology_affect_general,Psychological health: General,Risk,Correlational,Study Design,TRUE,-999,,
53940,53940_005,TRUE,-999,-999,-999,-999,Correlation,10,12219,Screen time,Screen use: General,Mental health symptoms,psychology,psychology_affect,psychology_affect_general,Psychological health: General,Risk,Longitudinal,Study Design,TRUE,-999,,
53940,53940_006,TRUE,-999,-999,-999,-999,Correlation,18,191975,Screen time,Screen use: General,Mental health symptoms,psychology,psychology_affect,psychology_affect_general,Psychological health: General,Risk,General screens,Digital media type,TRUE,-999,,
53940,53940_007,TRUE,-999,-999,-999,-999,Correlation,6,34997,Screen time,Screen use: General,Mental health symptoms,psychology,psychology_affect,psychology_affect_general,Psychological health: General,Risk,smartphones,Digital media type,TRUE,-999,,
53940,53940_008,TRUE,-999,-999,-999,-999,Correlation,4,5529,Screen time,Screen use: General,Mental health symptoms,psychology,psychology_affect,psychology_affect_general,Psychological health: General,Risk,Social media/internet,Digital media type,TRUE,-999,,
54015,54015_001,TRUE,-999,-999,-999,-999,Correlation,-999,-999,Violent video games,Video games: Violent content,Physically agressive behavior,#N/A,#N/A,#N/A,Aggression: General,Risk,Overall,Overall,TRUE,-999,,
54366,54366_001,TRUE,0.07,-0.08,0.22,-999,Fisher's z,4,1275,screen time guideline adherence,Screen use: General (meeting guidelines),BMI z-score,physical health,physical health_body composition,physical health_body composition_bmi z score,Body composition: BMI z-score,Risk,Overall,Overall,TRUE,81,,
54703,54703_001,TRUE,-999,-999,-999,-999,Weighted mean difference,4,651,Information and communication technology for weight loss and weight management,Intervention: To promote healthy weight,BMI,physical health,physical health_body composition,physical health_body composition_bmi,Body composition: BMI,Risk,Overall,Overall,TRUE,-999,,
54703,54703_002,TRUE,-999,-999,-999,-999,Weighted mean difference,2,510,Information and communication technology for weight loss and weight management,Intervention: To promote healthy weight,Body weight,physical health,physical health_body composition,physical health_body composition_weight,Body composition: Body weight,Risk,Overall,Overall,TRUE,-999,,
54703,54703_003,TRUE,-999,-999,-999,-999,Weighted mean difference,1,217,Information and communication technology for weight loss and weight management,Intervention: To promote healthy weight,BMI z-score,physical health,physical health_body composition,physical health_body composition_bmi z score,Body composition: BMI z-score,Risk,Overall,Overall,TRUE,-999,,
54703,54703_004,TRUE,-999,-999,-999,-999,Weighted mean difference,3,607,Information and communication technology for weight loss and weight management,Intervention: To promote healthy weight,Waist circumference,physical health,physical health_body composition,physical health_body composition_waist circumference,Body composition: Waist circumference,Risk,Overall,Overall,TRUE,-999,,
54703,54703_005,TRUE,-999,-999,-999,-999,Weighted mean difference,3,433,Information and communication technology for weight loss and weight management,Intervention: To promote healthy weight,Body fat percentage,physical health,physical health_body composition,physical health_body composition_adiposity,Body composition: Body fat percentage,Risk,Overall,Overall,TRUE,-999,,
55544,55544_001,TRUE,0.55,0.19,0.9,-999,Cohen's d,13,982,digital-based interventions for mathematics,Intervention: Mathematics,mathematics achievement,education,education_numeracy,education_numeracy_mathematics,Numeracy: Mathematics,Benefit,Overall,Overall,TRUE,90.14,,
55554,55554_001,TRUE,0.18,0.12,0.24,-999,standardised mean difference ,15,53029,technology-supported personalised learning,Intervention: Literacy (Abracadabra),Learning outcomes,education,education_learning,education_learning_academic performance,Learning: General,Benefit,Overall,Overall,TRUE,83.59,,
55554,55554_002,FALSE,0.16,0.08,0.25,-999,standardised mean difference ,10,,technology-supported personalised learning,Intervention: Literacy (Abracadabra),Learning outcomes,education,education_learning,education_learning_academic performance,Learning: General,Benefit,Literacy,Outcome,TRUE,-999,,
55554,55554_003,FALSE,0.17,0.11,0.23,-999,standardised mean difference ,12,,technology-supported personalised learning,Intervention: Literacy (Abracadabra),Learning outcomes,education,education_learning,education_learning_academic performance,Learning: General,Benefit,Maths,Outcome,TRUE,-999,,
55554,55554_004,TRUE,0.19,0.12,0.26,-999,standardised mean difference ,12,44550,technology-supported personalised learning,Intervention: Literacy (Abracadabra),Learning outcomes,education,education_learning,education_learning_academic performance,Learning: General,Benefit,Technology only,Delivery Type,TRUE,-999,,
55554,55554_005,TRUE,0.12,0,0.24,-999,standardised mean difference ,3,7827,technology-supported personalised learning,Intervention: Literacy (Abracadabra),Learning outcomes,education,education_learning,education_learning_academic performance,Learning: General,Benefit,Teacher and Technology,Delivery Type,TRUE,-999,,
55559,55559_001,FALSE,-999,-999,-999,-999,-999,-999,-999,Programming education,Intervention: Education (computational thinking),Computational thinking,education,education_learning,education_learning_computational thinking,Learning: Computational thinking,Benefit,Overall,Overall,TRUE,-999,,
55559,55559_002,FALSE,0.795,0.271,1.318,0.003,Hedge's g,-999,-999,Programming education,Intervention: Education (computational thinking),Computational thinking,education,education_learning,education_learning_computational thinking,Learning: Computational thinking,Benefit,Logo,Programming instruments,TRUE,-999,,
55559,55559_003,FALSE,0.725,0.508,0.942,0,Hedge's g,-999,-999,Programming education,Intervention: Education (computational thinking),Computational thinking,education,education_learning,education_learning_computational thinking,Learning: Computational thinking,Benefit,Scratch,Programming instruments,TRUE,-999,,
55559,55559_004,FALSE,0.616,0.415,0.817,0,Hedge's g,-999,-999,Programming education,Intervention: Education (computational thinking),Computational thinking,education,education_learning,education_learning_computational thinking,Learning: Computational thinking,Benefit,Robotic,Programming instruments,TRUE,-999,,
55559,55559_005,FALSE,0.184,-0.012,0.379,0.065,Hedge's g,-999,-999,Programming education,Intervention: Education (computational thinking),Computational thinking,education,education_learning,education_learning_computational thinking,Learning: Computational thinking,Benefit,Alice,Programming instruments,TRUE,-999,,
55559,55559_006,FALSE,0.962,0.355,1.57,0.002,Hedge's g,-999,-999,Programming education,Intervention: Education (computational thinking),Computational thinking,education,education_learning,education_learning_computational thinking,Learning: Computational thinking,Benefit,Code.org,Programming instruments,TRUE,-999,,
55559,55559_007,FALSE,0.626,0.482,0.771,0,Hedge's g,-999,-999,Programming education,Intervention: Education (computational thinking),Computational thinking,education,education_learning,education_learning_computational thinking,Learning: Computational thinking,Benefit,Other,Programming instruments,TRUE,-999,,
55560,55560_001,TRUE,-999,-999,-999,-999,-999,12,676,Technology-assisted strategies on English as Foreign language learning,Intervention: English as foreign language,Second language vocabulary,education,education_literacy,education_literacy_second language,Learning: Second language vocabulary,Benefit,Overall,Overall,TRUE,-999,,
55560,55560_002,TRUE,-999,-999,-999,-999,-999,9,449,Technology-assisted strategies on English as Foreign language learning,Intervention: English as foreign language,Second language vocabulary,education,education_literacy,education_literacy_second language,Learning: Second language vocabulary,Benefit,Computer,Device,TRUE,-999,,
55560,55560_003,TRUE,-999,-999,-999,-999,-999,3,157,Technology-assisted strategies on English as Foreign language learning,Intervention: English as foreign language,Second language vocabulary,education,education_literacy,education_literacy_second language,Learning: Second language vocabulary,Benefit,Mobile,Device,TRUE,-999,,
55560,55560_004,FALSE,-999,-999,-999,-999,-999,-999,-999,Technology-assisted strategies on English as Foreign language learning,Intervention: English as foreign language,Second language vocabulary,education,education_literacy,education_literacy_second language,Learning: Second language vocabulary,Benefit,Experimental,Study Design,TRUE,-999,,
55560,55560_005,FALSE,-999,-999,-999,-999,-999,-999,-999,Technology-assisted strategies on English as Foreign language learning,Intervention: English as foreign language,Second language vocabulary,education,education_literacy,education_literacy_second language,Learning: Second language vocabulary,Benefit,Quasi-experimental,Study Design,TRUE,-999,,
55560,55560_006,TRUE,0.68,-0.94,2.3,-999,Hedge's G,3,147,Technology-assisted strategies on English as Foreign language learning,Intervention: English as foreign language,Second language vocabulary,education,education_literacy,education_literacy_second language,Learning: Second language vocabulary,Benefit,Pre/elementary,Educational level,TRUE,-999,,
55560,55560_007,TRUE,1.06,0.56,1.55,0.05,Hedge's G,12,531,Technology-assisted strategies on English as Foreign language learning,Intervention: English as foreign language,Second language vocabulary,education,education_literacy,education_literacy_second language,Learning: Second language vocabulary,Benefit,Secondary,Educational level,TRUE,-999,,
55569,55569_001,TRUE,0.187,0.05,0.32,0.006,Hedge's g,13,3273,ABRACADABRA Software,Intervention: Literacy (Abracadabra),Phonics,education,education_literacy,education_literacy_reading_phonics,Literacy: Phonics,Benefit,Overall,Overall,TRUE,50.47,,
55569,55569_002,TRUE,0.378,0.29,0.46,<.001,Hedge's g,12,3384,ABRACADABRA Software,Intervention: Literacy (Abracadabra),Phonemic Awareness,education,education_literacy,education_literacy_reading_phonomic awareness,Literacy: Phonomic awareness,Benefit,Overall,Overall,TRUE,13.56,,
55569,55569_003,TRUE,0.088,-0.11,0.28,0.38,Hedge's g,6,1745,ABRACADABRA Software,Intervention: Literacy (Abracadabra),Reading Fluency,education,education_literacy,education_literacy_reading_fluency,Literacy: Reading fluency,Benefit,Overall,Overall,TRUE,68.34,,
55569,55569_004,TRUE,0.18,0.04,0.32,0.01,Hedge's g,11,4593,ABRACADABRA Software,Intervention: Literacy (Abracadabra),Reading Comprehension,education,education_literacy,education_literacy_reading_comprehension,Literacy: Reading comprehension,Benefit,Overall,Overall,TRUE,73,,
55569,55569_005,TRUE,0.274,0.05,0.5,0.02,Hedge's g,11,2165,ABRACADABRA Software,Intervention: Literacy (Abracadabra),Listening Comprehension,education,education_literacy,education_literacy_listening_comprehension,Literacy: Listening comprehension,Benefit,Overall,Overall,TRUE,89.47,,
55569,55569_006,TRUE,0.08,-0.11,0.27,0.401,Hedge's g,10,3310,ABRACADABRA Software,Intervention: Literacy (Abracadabra),Vocabulary Knowledge,education,education_literacy,education_literacy_vocabulary_knowledge,Literacy: Vocabulary knowledge,Benefit,Overall,Overall,TRUE,82.51,,
